fold_id,cv_tag,html_id,sent_id,text,tag
3,cv366,10709,14,"but , then again , what do i know about business ?",neg
3,cv366,10709,15,"i do think , though , that they should have invested in some better furniture for the cabin ; its beds and closets have a habit of just breaking at the slightest touch .",neg
3,cv366,10709,16,larson's character accidently kills his own wife rather than the couple he wants to kill .,neg
3,cv366,10709,17,"this leaves the movie with an hour to go and only three characters , which really isn't enough to sustain it .",neg
3,cv366,10709,18,"the film's writer must have taken a cue from stephen king , as scenes from tracks of a killer seem lifted out of misery and gerald's game .",neg
3,cv366,10709,19,larson and lebrock fight and torture each other ( the tables get turned a couple of times ) while brolin tramps around in the snow looking for help .,neg
3,cv366,10709,20,"some old guy's around too , just so the killer can add to his body count without killing the couple , who everyone knows will be alive at the end of the film .",neg
3,cv366,10709,21,"the old guy , however , miraculously survives his first death and appears later to be killed again by the killer in a scene so ludicrous it's worthy of a chuckle or two .",neg
3,cv366,10709,22,"outside of that chuckle , unfortunately , tracks of a killer will just bore you as the obvious plot is drawn out ad infinitum and the actors , for some reason , become increasing obnoxious .",neg
3,cv366,10709,23,"if you're in a video store and thinking about renting this turkey , don't .",neg
3,cv366,10709,24,"make tracks to a far superior suspense film , like misery .",neg
3,cv367,24065,0,"there should be a requirement that a potential viewer be under a certain film iq in order to see "" mission to mars . """,neg
3,cv367,24065,1,"there are probably quite a few people who are going to enjoy it , and most of them will probably be those who have seen very few films of its kind .",neg
3,cv367,24065,2,"but there are those who will not , and those will most likely be people who have already seen one or more of the following movies : "" 2001 : a space odyssey , "" "" armageddon , "" "" apollo 13 , "" "" the abyss , "" "" close encounters of the third kind , "" "" e . t .",neg
3,cv367,24065,3,"the extra-terrestrial , "" "" alien , "" and "" aliens . """,neg
3,cv367,24065,4,why ?,neg
3,cv367,24065,5,"because there is not one original idea in "" mission to mars . """,neg
3,cv367,24065,6,"all of it is cribbed from other films ( and in most cases , better films ) .",neg
3,cv367,24065,7,"if this is the sort of thing you don't mind , you might like the film .",neg
3,cv367,24065,8,"of course , there are other reasons not to like "" mission to mars , "" the main one being a script written by people who seem to assume their audience is filled with people who haven't used their brains in some time , and who don't intend to start during the film's running time .",neg
3,cv367,24065,9,""" mission to mars "" manages to be both stupid and boring at the same time .",neg
3,cv367,24065,10,"the plot , cribbed greatly from "" 2001 , "" concerns a team sent to mars , the first manned trip ever made to the red planet .",neg
3,cv367,24065,11,"luke graham ( don cheadle ) leads the team , jointly formed of americans and russians .",neg
3,cv367,24065,12,"the team encounters a mysterious monolith that emits a strange pulse ( this being nothing like the pulse-emitting monolith in "" 2001 "" -- that one was on the * moon * ) , but when they try to study it , a giant sand tornado comes out of the top and swallows them ( all except luke , who survives long enough to send a garbled message back to the rotating space station , which looks strangely like the rotating space station in "" 2001 "" ) .",neg
3,cv367,24065,13,"a rescue mission is planned with husband & wife team woody blake ( tim robbins ) and terri fisher ( connie nielsen ) , obligatory pilot with a troubled past jim mcconnell ( gary sinise ) , and extra crew member phil ohlmyer ( jerry o'connell ) along for the ride .",neg
3,cv367,24065,14,"after some zero-gravity dancing , they run into problems when one of their engines is blown , forcing them to attempt a desperate landing aboard a supply vessel .",neg
3,cv367,24065,15,"now stranded on mars with minimal supplies , the team must decide whether or not it can risk entering the monolith or if they should return home .",neg
3,cv367,24065,16,"after all , that monolith just might contain information about how life originated on earth .",neg
3,cv367,24065,17,""" mission to mars "" is one of those films that makes a critic wonder where to start when talking about all the things that are wrong with it , so let's start with one of the things that does work : director brian de palma manages to create some eerie tension in a few scenes during the middle of the film .",neg
3,cv367,24065,18,that's it .,neg
3,cv367,24065,19,everything else fails .,neg
3,cv367,24065,20,the failure isn't de palma's fault ; he's working from an atrocious script .,neg
3,cv367,24065,21,"only during the sequence aboard the ship ( looking an awful lot like the jupiter vessel in "" 2001 "" ) where the rescue team's air begins running out and they must frantically search for the hole and patch it up does "" mission to mars "" come to life .",neg
3,cv367,24065,22,"a scene where they attempt to save a comrade floating away into space also provides some tension , until you realize that the entire danger/more danger/attempted rescue sequence has absolutely nothing to do with the rest of the film ; it's just a contrived way to generate thrilling scenes .",neg
3,cv367,24065,23,"take it out , and the plot isn't affected in any way .",neg
3,cv367,24065,24,"the sequence also suffers from a few plot holes ( as does the rest of the film ) : why is the ship's computer ( which sounds strangely like hal from , uh , "" 2001 "" ) able to detect a hole in the main chamber but not one in the engine ?",neg
3,cv367,24065,25,why did tim robbins' character have to go outside the ship when the solution easily presented itself from inside ?,neg
3,cv367,24065,26,shouldn't the astronauts be better trained to deal with a hull breach ?,neg
3,cv367,24065,27,why are the characters such idiots ?,neg
3,cv367,24065,28,because the script makes little attempt to properly develop them .,neg
3,cv367,24065,29,"all the "" conflict "" is clumsily delivered in excruciatingly obvious exposition in the opening scene ( which rips off orson welles and robert altman by utilizing a long opening tracking shot ) during which the characters repeatedly tell each other about things all of them should already know : "" jim , it's too bad you can't go on this mission because you were determined 'psychologically inadequate' because your wife died right before you were to go on the mission together "" -- does anyone really talk like this ?",neg
3,cv367,24065,30,"can't we find out these things in a less grating matter , like maybe in a flashback ?",neg
3,cv367,24065,31,the whole film is like that .,neg
3,cv367,24065,32,the filmmakers are not content to merely show us something and assume we know what's going on ; they must * tell * us exactly what we're looking at * every * time .,neg
3,cv367,24065,33,"sample dialogue from the film : ( shot of mars ) astronaut a : "" look , there's mars "" astronaut b : "" you sure that's mars ? """,neg
3,cv367,24065,34,"astronaut a : "" yeah , that's mars all right . """,neg
3,cv367,24065,35,"astronaut c : "" hey , are you guys looking at mars ? """,neg
3,cv367,24065,36,"that exchange isn't actually in "" mission to mars , "" but i wouldn't be surprised if it were .",neg
3,cv367,24065,37,"for all their cribbing from kubrick , spielberg , james cameron , and even ron howard , the makers of this film haven't learned to do something all those directors did very well : show and don't tell .",neg
3,cv367,24065,38,"de palma used to know how , but seems to have forgotten .",neg
3,cv367,24065,39,"this is mentally-challenged filmmaking ; they assume the audience won't get what's going on , so they explain everything five times over .",neg
3,cv367,24065,40,"fourth-graders may appreciate this , but more learned viewers will have their intelligence insulted .",neg
3,cv367,24065,41,"the principal actors sleepwalk their way through "" mission to mars , "" never managing to do away with an apparent "" i'm just here to get a paycheck "" attitude .",neg
3,cv367,24065,42,cheadle stumbles over his awkward lines .,neg
3,cv367,24065,43,armin mueller-stahl manages to thoroughly embarrass himself in an unbilled cameo .,neg
3,cv367,24065,44,"robbins puts his game face on and phones in his standard "" decent guy "" performance .",neg
3,cv367,24065,45,"and sinise hams it up with "" wistful "" facial expressions while watching tapes of his dead wife ( played by kim delaney , who only has one scene during which she still manages to deliver some ridiculous dialogue in a heavy-handed monologue about the meaning of life ) , and especially during the stolen-from-no-less-than-three-movies ( a lollipop to whoever names them ) conclusion , which combines endless , obvious explanation and sub-par cgi effects with gagging sentimentality and is sure to alienate any viewers who had been enjoying the show up until then .",neg
3,cv367,24065,46,"and of course , these aliens from mars who facilitated the evolution of life on earth are entirely different from the aliens in "" 2001 "" who facilitated the evolution of life on earth ; those aliens were from an * unknown * world .",neg
3,cv367,24065,47,"it could be said that fans of brainless action films might enjoy "" mission to mars , "" but such a comment ignores the fact that the film is also incredibly slow-going .",neg
3,cv367,24065,48,"leisurely pacing might have helped a film with a little more substance to it , but all of the substance of "" mission to mars "" has been stolen from other films , and those other films dealt with their ideas in a much more thoughtful fashion and generally contained more engaging characters .",neg
3,cv367,24065,49,"supposedly we're intended to choke up when one character decides not to return home at the end of this one ( totally different from the one-character-decides-not-to-return ending of "" armageddon "" ) , but i suspect most people will either be laughing or groaning .",neg
3,cv367,24065,50,"me , i alternated between the two .",neg
3,cv367,24065,51,"there is only one good thing about the way "" mission to mars "" finally ends : the fact that the movie is over .",neg
3,cv368,11090,0,underwater science fiction stays submerged,neg
3,cv368,11090,1,sphere a film review by michael redman copyright 1998 by michael redman,neg
3,cv368,11090,2,one of the most unpleasant experiences that can occur in a movie theater is when a cast of fine actors end up in a film that wastes their talents .,neg
3,cv368,11090,3,you keep thinking what they might have accomplished with the time they squandered .,neg
3,cv368,11090,4,psychologist norman goodman ( dustin hoffman ) is called to the middle of the pacific ocean to work with the survivors of a plane crash .,neg
3,cv368,11090,5,"when he arrives at the site , he discovers that there is no plane , but rather an enormous spacecraft that has been sitting 1 , 000 feet below the surface for almost 300 years .",neg
3,cv368,11090,6,"having written a paper for the bush administration on how to handle first contact , he is chosen to head up the team of scientists investigating the ship .",neg
3,cv368,11090,7,"his group as outlined in his report , consists of beth halperin ( sharon stone ) , a biochemist ; harry adams ( samuel l . jackson ) , a mathematician ; and ted fielding ( liev schreiber ) , an astrophysicist .",neg
3,cv368,11090,8,unfortunately it turns out that the writing was a blow-off project for goodman who did it for the money and named his then-colleagues to the team .,neg
3,cv368,11090,9,""" after all , "" he explains , "" who reads government documents ? """,neg
3,cv368,11090,10,"lead by harold barnes ( peter coyote ) , a top secret federal operative , the group descends to a mobile undersea headquarters set up next to the alien vessel .",neg
3,cv368,11090,11,"once there they stroll over , knock on the door and explore the still-operational ufo .",neg
3,cv368,11090,12,discovering the surprising origin of the ship and the crew finds an astonishing gigantic golden liquid metal sphere .,neg
3,cv368,11090,13,"when adams enters the sphere , the weirdness unfolds .",neg
3,cv368,11090,14,a storm rolls in on the surface and the team is forced to remain below just as an unseen presence begins to communicate through their computer .,neg
3,cv368,11090,15,""" my name is jerry .",neg
3,cv368,11090,16,"i am happy "" flashes across the screen .",neg
3,cv368,11090,17,this is unsettling for the psychologist .,neg
3,cv368,11090,18,""" what happens if jerry gets mad ? "" he asks .",neg
3,cv368,11090,19,barnes is more pragmatic : he needs a last name because he can't put in his report that they made contact with an alien named jerry .,neg
3,cv368,11090,20,then the situation turns bad .,neg
3,cv368,11090,21,deadly beasts appear from nowhere .,neg
3,cv368,11090,22,a gang of jellyfish kills one of the navy personnel .,neg
3,cv368,11090,23,lethal sea snakes attack goodman .,neg
3,cv368,11090,24,"a giant squid batters the habitat just as adams is reading "" 20 , 000 leagues under the sea "" .",neg
3,cv368,11090,25,the suspicious scientists turn against each other .,neg
3,cv368,11090,26,this has all the makings of a first-rate thinking man's science fiction film .,neg
3,cv368,11090,27,however even the finest ingredients don't go very far in the hands of a chief who doesn't seem to care about his product .,neg
3,cv368,11090,28,director barry levinson has churned out a mish-mosh that doesn't engage the audience beyond a few skillful suspense scenes .,neg
3,cv368,11090,29,the first of the film zooms by as the situation and players are introduced without any characterization or justification .,neg
3,cv368,11090,30,it's much like speed-reading a novel and realizing that you missed the nuances .,neg
3,cv368,11090,31,it doesn't get any better when the action scenes begin .,neg
3,cv368,11090,32,"while the actors do an adequate job with their limited roles , the people are still flat .",neg
3,cv368,11090,33,oddly they hardly have reactions when deaths occur around them .,neg
3,cv368,11090,34,"after adams experiences the interior of the sphere , no one bothers to ask him what happened .",neg
3,cv368,11090,35,their history together is an intriguing plot device but is barely exploited .,neg
3,cv368,11090,36,even goodman and halperin's ill-conceived affair when she was his student is just mentioned in passing .,neg
3,cv368,11090,37,her psychotic tendencies are talked about but never convincing .,neg
3,cv368,11090,38,"there's a truism that items shown early in a movie must be used before the ending , but here they are far too obvious .",neg
3,cv368,11090,39,"when an emergency mini-sub is explained , you know what's going to happen .",neg
3,cv368,11090,40,the movie affectations are nothing more than distracting .,neg
3,cv368,11090,41,chapter headings that divide the movie have no function .,neg
3,cv368,11090,42,the shaky camera work muddies already perplexing chaos .,neg
3,cv368,11090,43,much of what goes on is confusing and difficult to follow .,neg
3,cv368,11090,44,"although some of the disorientation eventually is understandable , a great deal of it isn't .",neg
3,cv368,11090,45,even a science fiction film must be internally consistent .,neg
3,cv368,11090,46,there's too much here that doesn't make sense .,neg
3,cv368,11090,47,are the manifestations real ?,neg
3,cv368,11090,48,"the jellyfish kill queen latifa ( in a throw-away role ) and the squid nearly destroys the outpost , but the bites of the fatal snakes have no effect .",neg
3,cv368,11090,49,"a scene in the sub suggests that it's illusion , but earlier episodes indicate that it's not .",neg
3,cv368,11090,50,"not everything has to be explained to death , but there are major questions that the film never answers .",neg
3,cv368,11090,51,"where the ship came from is clarified , but how it ended up on the ocean floor in 1709 is merely alluded to .",neg
3,cv368,11090,52,even the enigmatic sphere is still mysterious when the credits roll .,neg
3,cv368,11090,53,the climax is followed by 15 minutes of epilogue that does little but weaken the already labored tale .,neg
3,cv368,11090,54,"after pre-release audience testing , the actors were called back to re-shoot the ending .",neg
3,cv368,11090,55,it's difficult to imagine how the original could have been worse .,neg
3,cv368,11090,56,"following the recent tradition of lengthy films , this weighs in at over two very long hours .",neg
3,cv368,11090,57,"the weak scenes could have been cut , but then there wouldn't have been much left .",neg
3,cv368,11090,58,"the movie was supposedly held up by effects work , but there's nothing special on the screen .",neg
3,cv368,11090,59,we never even see the monstrous squid or the menacing storm .,neg
3,cv368,11090,60,"stealing from "" alien "" , "" the abyss "" and the disastrous "" event horizon "" , this film has learned nothing from them .",neg
3,cv368,11090,61,"remarkably levinson and hoffman's other currently showing film is "" wag the dog "" , a smart and entertaining piece of work .",neg
3,cv368,11090,62,this one could have been titled the same sans one word .,neg
3,cv369,14245,0,"renowned hong kong action director tsui hark first teamed with jean-claude van damme on the action star's 1997 pairing with dennis rodman , _double_team_ , and managed to make what initially appeared to be a disaster into a slick , stylish , and somewhat diverting action timekiller .",neg
3,cv369,14245,1,"tsui continues to energetically pile on the visual razzle dazzle in his latest collaboration with the muscles from brussels , _knock_off_ , but this time around , style neither save a script that is at best ridiculous , and at worst incomprehensible ; nor hide a host of truly lousy performances .",neg
3,cv369,14245,2,"writer steven e . desouza's fairly straightforward plotline isn't as outre as _double_team_'s strange yarn involving a secret think tank/prison , but it makes about as much sense , which is little .",neg
3,cv369,14245,3,"van damme plays marcus ray , a hong kong-based sales rep for a jeans company ( ! ) who stumbles upon a russian terrorist scheme to implant powerful microchip-sized bombs in hk product exports to the u . s . --dolls , electronic equipment , and , yes , jeans .",neg
3,cv369,14245,4,"it's all part of some type of ransom scheme , but all i remember is--and i kid you not--graphics on a cia computer screen showing a map of the world , bombs detonating , and an hat-wearing figure on the other side of the world bursting out into laughter . . .",neg
3,cv369,14245,5,. . . which is what the crowd at the showing i attended spontaneously did throughout _knock_off_ .,neg
3,cv369,14245,6,"while all of van damme's films have its share of unintentional laughs , mostly due to the stiff acting "" skills "" of the physically agile van damme , _knock_off_ delivers more than usual ( though not as many as van damme's embarrassing directorial effort , 1996's _the_quest_ ) .",neg
3,cv369,14245,7,"a lot of the laughs are earned by some particularly painful lines by desouza : "" i smoked that badass like a roman candle ! """,neg
3,cv369,14245,8,"and "" entrepreneurship , babycakes ! """,neg
3,cv369,14245,9,standing out among my favorites .,neg
3,cv369,14245,10,but it is indeed the pathetic performances that provide the bulk of _knock_off_'s laughs .,neg
3,cv369,14245,11,"van damme is true to laughable form , perhaps even worse than usual .",neg
3,cv369,14245,12,"early scenes actually _require_ him to make funny with co-star rob schneider ( improbably cast as a deep cover cia agent posing as marcus's business partner ) , and the sight and sound of the still-heavily-accented van damme haplessly trying to drop punchlines is hilarious in the wrong way .",neg
3,cv369,14245,13,even typically good actors are not immune to the bad acting bug .,neg
3,cv369,14245,14,"paul sorvino is unconvincing and terribly overwrought as schneider's cia superior ; and lela rochon , playing an investigator for the jeans company , spends the entire movie in perpetual snarl mode .",neg
3,cv369,14245,15,"in rochon's defense , though , her role requires her to do little more than display her toned legs , exquisite bone structure , and perky bosoms , the latter coming in handy for one key scene where she must fish for microbombs stuck in her ample cleavage .",neg
3,cv369,14245,16,"tsui picks up where he left off visually in _double_team_ , juicing up the proceedings with inventive camera work .",neg
3,cv369,14245,17,"here , though , tsui's visual razzle dazzle borders on over kill , coming off as desperate attempts to shield the inanity of the entire enterprise .",neg
3,cv369,14245,18,"for each nifty trick tsui pulls off , such as a recurring visual theme that has the camera literally going through the circuitry of electronic devices , there are others that are completely superfluous .",neg
3,cv369,14245,19,this is especially disconcerting when the trick in question could be clever when used in the right context .,neg
3,cv369,14245,20,"for instance , one scene early on has marcus putting his hand in a box .",neg
3,cv369,14245,21,"as he puts his hand in , the same action is shown from an overhead camera angle in a rectangle at the corner of the screen .",neg
3,cv369,14245,22,"it's undoubtedly an interesting visual , but it would have been nice if its use actually amounted to something .",neg
3,cv369,14245,23,"the test of a van damme movie boils down to the action sequences , but surprisingly , those in _knock_off_ leave much to be desired .",neg
3,cv369,14245,24,"tsui does what he can to make something of them , employing freeze frames , blurred motion , and unconventional camera angles , but there is nothing fundamentally special about the fairly generic chase and fight sequences written by desouza .",neg
3,cv369,14245,25,"there isn't anything as preposterously amusing as the climactic tiger/land mine fight in _double_team_ , let alone anything remotely close to tsui's legendary hong kong works ( but that's a given going in ) .",neg
3,cv369,14245,26,"if tsui has any hope of approaching his countryman john woo's stateside success , he would do best to break free from van damme . . .",neg
3,cv369,14245,27,before it's too late .,neg
3,cv369,14245,28,"if he continues his involvement with b-grade movies such as _knock_off_ , the respect he has from hk action fans will continue to diminish . . .",neg
3,cv369,14245,29,"that is , if it hasn't already disappeared entirely after this fiasco .",neg
3,cv370,5338,0,"upon first viewing of this movie , the phrases "" been there "" and "" done that "" come quickly to mind .",neg
3,cv370,5338,1,"spy hard manages to steal almost every joke from the zucker brothers films , the most popular of which are airplane and the naked gun series .",neg
3,cv370,5338,2,"stealing stuff can be profitable in this industry , but only when you steal the right stuff .",neg
3,cv370,5338,3,"what little plot there is involves dick steele , aka .",neg
3,cv370,5338,4,agent wd-40 ( leslie nielsen ) trying to save the world from an almost deranged madman played by andy griffith .,neg
3,cv370,5338,5,"along the way to it goal ( goal ? ) , the film manages to spoof mainly the james bond type films , but also manages to hit on films such as home alone and sister act .",neg
3,cv370,5338,6,"the trick about spoofing is that you have to actually be funny , or at the least , satirical .",neg
3,cv370,5338,7,"spy hard achieves neither , as it borrows all of the wrong elements from the superior zucker brothers films .",neg
3,cv370,5338,8,"the "" dick , the world is in danger .",neg
3,cv370,5338,9,what is it ?,neg
3,cv370,5338,10,"well , it's a big roundish ball floating in space around the sun . .",neg
3,cv370,5338,11,"( i'm paraphrasing ) "" type of exchange is used at least four times in the opening ten minutes of the film , each time getting progressively less funny .",neg
3,cv370,5338,12,what they should have stolen were the background sight gags which were so effective in the zucker brother's films while writing their own dialogue .,neg
3,cv370,5338,13,"director rick friedberg focuses more on the mug shots of his actors ( especially nielsen , who can do this quite well ) than on the delivery and context of their lines , much of the time cutting the punchline short .",neg
3,cv370,5338,14,"the whole film seems to be in a race with itself to be over , as is evident in the final sequence , where there is no comedic denouement after the climax .",neg
3,cv370,5338,15,"as was usual in the zucker brothers films and in spy hard , the end credits tend to replace this by being out of context .",neg
3,cv370,5338,16,"one of the more amusing was , "" captain of the enterprise . . . . . . james",neg
3,cv370,5338,17,"t . kirk "" .",neg
3,cv370,5338,18,"overall , i thought this was a very weak effort .",neg
3,cv370,5338,19,"while all of the right films to spoof were chosen , they used none of the right spoofing methods .",neg
3,cv370,5338,20,"next time they should "" spy "" a little bit harder .",neg
3,cv370,5338,21,* * * * = excellent .,neg
3,cv370,5338,22,one of a kind .,neg
3,cv370,5338,23,must see .,neg
3,cv370,5338,24,* * * = entertaining .,neg
3,cv370,5338,25,worth the price of admission .,neg
3,cv370,5338,26,* * = fair .,neg
3,cv370,5338,27,nothing much special .,neg
3,cv370,5338,28,* = what were they thinking ? ?,neg
3,cv371,8197,0,"first impressions : critically , a close-to-awful film , but money-wise , it has been doing ( and will continue to do ) great .",neg
3,cv371,8197,1,a sometimes-funny film that sags and lags and oftentimes gets boring .,neg
3,cv371,8197,2,an orginal plot that grows old real fast .,neg
3,cv371,8197,3,one of the only 90 minute films that i've gotten bored through .,neg
3,cv371,8197,4,men in black has defied the odds .,neg
3,cv371,8197,5,"when i first saw that the flick was 89 minutes long , i thought maybe that this was a poor attempt at an independence day type film that just ran out of gas .",neg
3,cv371,8197,6,"however , i now realize that not only did men in black run out of gas , but the film in 90 minutes manages to show off a very original idea ( which summer audiences have embraced ) that becomes old about 25 minutes into the movie .",neg
3,cv371,8197,7,"tommy lee jones and will smith play two "" government "" agents who are responsible for keeping order in alien society .",neg
3,cv371,8197,8,"the ridiculous plot begins when an alien "" bug "" , played weirdly by vincent d'onofrio , who was so great in full metal jacket , lands on earth to retrieve a galaxy that's somewhere on "" orion's belt . """,neg
3,cv371,8197,9,"anyway , the basic plot revolves around jones and smith to stop this bug from getting the galaxy , or a higher power will blow up the earth .",neg
3,cv371,8197,10,"the premise is ridulous , but that is not why i didn't like this film .",neg
3,cv371,8197,11,i love original plots .,neg
3,cv371,8197,12,this one had an original one .,neg
3,cv371,8197,13,but director barry sonnenfeld did something to this film that ruined its plot : he made the film drag and also put in unncessary elements in it that are found in romance films .,neg
3,cv371,8197,14,"whenever i saw d'onofrio's bug stomp and eat people in the film , it got terribly boring after a while .",neg
3,cv371,8197,15,"while smith's wise-cracks did fill in the gaps , it wasn't enough .",neg
3,cv371,8197,16,"and also , i cannot believe the screenwriters elected to have a sub-plot where tommy lee jones missed his former lover because as an alien agent , they can't have contact with any humans really .",neg
3,cv371,8197,17,"and here i see jones , at a satellite computer , watching his lover plant the garden ?",neg
3,cv371,8197,18,a sentimental moment in an alien movie ?,neg
3,cv371,8197,19,"nice try , but i don't think so .",neg
3,cv371,8197,20,it doesn't work here .,neg
3,cv371,8197,21,"it just makes the movie even more ridiculous and even more boring : we don't only have aliens to worry about , but now we have jones's conscience .",neg
3,cv371,8197,22,"i came into the movie not wanting to see jones's conscience , but wanting to see a real action movie that had lots of aliens in it .",neg
3,cv371,8197,23,maybe it's unfair that i partly judged this movie on what my expectations were .,neg
3,cv371,8197,24,"nevertheless , even though some parts are indeed funny , the plot in this movie grew old and boring -- quick .",neg
3,cv372,6654,0,there are movies that pose a question in its first five minutes and spend the rest of the time trying to answer it .,neg
3,cv372,6654,1,then there are movies that spend the whole time posing questions and try to answer it all in the last five minutes .,neg
3,cv372,6654,2,writer-director john herzfeld's two days in the valley falls into the latter category .,neg
3,cv372,6654,3,"weaving together a grabbag of seemingly unrelated characters , herzfeld's tries very hard to keep the audience guessing with a altmanesque series of parallel stories .",neg
3,cv372,6654,4,hitmen lee ( james spader ) and his partner dosmo ( danny aiello ) pop a guy in bed while leaving his drugged wife becky fox ( teri hatcher ) lying next to him showing the audience where on her behind she got nicely pricked .,neg
3,cv372,6654,5,"an understandeably shocked becky runs out of the house the next morning before hailing down a couple of vice cops , ( jeff daniels ) and wes ( eric stoltz ) .",neg
3,cv372,6654,6,"a murder is not vice territory , flirting with asian prostitues is , but wes would rather play inquisitive detective .",neg
3,cv372,6654,7,"meanwhile , washed-up director , teddy ( paul mazursky ) is about to end his life .",neg
3,cv372,6654,8,"but before he can do that , he must find a good home for his dog .",neg
3,cv372,6654,9,"enter nurse audrey ( marsha mason ) , who takes the dog and teddy for a ride .",neg
3,cv372,6654,10,"stuffy art dealer , allan hopper ( greg cruttwell ) has kidney stones .",neg
3,cv372,6654,11,"while struggling about his fancy house , he switches between moaning in self-pity and dropping condescending hints about his loyal secretary's ( glenne headly ) plain appearance .",neg
3,cv372,6654,12,don't be surprised if you find yourself asking more than once just what the hell is going on .,neg
3,cv372,6654,13,you might like that feeling of cluelessness .,neg
3,cv372,6654,14,herzfeld does answer all the questions in the course of time and pieces it all rather neatly in the last five minutes .,neg
3,cv372,6654,15,the jigsaw puzzle assembled isn't stunning by any means though .,neg
3,cv372,6654,16,"the characters lack the stature or moral complexity of altman's real-life heroes in short cuts , even though they are interesting and funny .",neg
3,cv372,6654,17,"funny , that is if you aren't comparing them to the likes of tarantino's pulp chcaracters .",neg
3,cv372,6654,18,the tie-up is tidy but nowhere near the squeaky clean resolution of ( director's name ?,neg
3,cv372,6654,19,guy who also did last seduction ) red rock west .,neg
3,cv372,6654,20,two days isn't a bad movie but there isn't much else to it than the screenplay novelty of the linkage of seemingly unrelated characters .,neg
3,cv372,6654,21,it'll keep you guessing alright but you won't remember the answers five minutes after the credits .,neg
3,cv372,6654,22,the flying inkpot rating system : * wait for the tv2 broadcast .,neg
3,cv372,6654,23,"* * a little creaky , but still better than staying at home with gotcha !",neg
3,cv372,6654,24,"* * * pretty good , bring a friend .",neg
3,cv372,6654,25,"* * * * amazing , potent stuff .",neg
3,cv372,6654,26,* * * * * perfection .,neg
3,cv372,6654,27,see it twice .,neg
3,cv373,21872,0,warning : may contain slight mild spoilers .,neg
3,cv373,21872,1,"rated : r for intense violence/gore , some strong sexuality and language .",neg
3,cv373,21872,2,"starring : arnold schwarzeneggar , robin tunney , rod stieger , gabriel byrne .",neg
3,cv373,21872,3,running time : 132 minutes,neg
3,cv373,21872,4,"we go into a movie theater , boom !",neg
3,cv373,21872,5,"the lights go down , our hearts race , we go through ten minutes of preview and finally the movie we've been waiting to see for a long time comes on .",neg
3,cv373,21872,6,"we sit there , watch in disbelief that this movie is as bad as it is .",neg
3,cv373,21872,7,why shouldn't i have know what i was getting myself into .,neg
3,cv373,21872,8,"again like this past summers hit "" stigmata "" , "" end of days "" may be worse .",neg
3,cv373,21872,9,"it's not like this is any kind of original idea , it just throws in some "" rosemary's baby "" , along with "" the devil's advocate "" a little "" exorcist "" and some "" stigmata "" here and there .",neg
3,cv373,21872,10,"whala you have "" end of days "" a movie that is extremely disappointing and by the previews made it look terrific .",neg
3,cv373,21872,11,"sadly but truly again like most recent films , all the good parts are in the trailers .",neg
3,cv373,21872,12,"the plot which is very confusing at times is also very ludicrous and the movie is destined to be a hit in the first weekend , and flop in the next .",neg
3,cv373,21872,13,"jericho cane ( arnold schwarzneggar in hit typical macho role ) is a cop who finds out that he is chosen to track down satan ( living in gabriel byrnes body ) and stop him from impregnating christine york ( robin tunney ) because if he does , and she gives birth all existence as we know it will cease to exist .",neg
3,cv373,21872,14,"he has to do this before it turns into the year 2000 , and strangely he's trying to fight him 5 minutes before 2000 comes .",neg
3,cv373,21872,15,"he seeks help from the catholic church and help from rod stieger ( in a terrific role ) and tries to save this girl leading to an ending that's satisfying , but turns into a typical action movie .",neg
3,cv373,21872,16,that's pretty much it on plot .,neg
3,cv373,21872,17,"it does have the razzle and dazzle of a great action movie , and with the 100m dollar budget parts seem to show it , parts you have to wonder where all the money went .",neg
3,cv373,21872,18,as for arnie ?,neg
3,cv373,21872,19,"good role , ok performance .",neg
3,cv373,21872,20,i think since he is getting a little older he is held back a lot of his stunts .,neg
3,cv373,21872,21,the thing that disappointed me was the fact that there was nothing to the film .,neg
3,cv373,21872,22,"in the trailers it looks like a good scary , action film and ends up being a boring , long and preposterous drama that leads into something else that leaves us with questions .",neg
3,cv373,21872,23,"gabriel byrnes ( who ironically played a priest in "" stigmata "" ) here plays satan and gives a good performance but again seems held back and not into his character .",neg
3,cv373,21872,24,"two years back al pacino gave a terrific performance in the fun "" the devil's advocate "" and here it seems like the idea of him is in the character also .",neg
3,cv373,21872,25,robin tunney ( great performance as always ) plays satan's main person whom he wants to impregnate to carry his child .,neg
3,cv373,21872,26,of course rod stieger gives another great performance which really isn't nothing new .,neg
3,cv373,21872,27,"the direction by peter hyams is at times a bit overblown , though not nearly as the visual style was in "" stigmata "" .",neg
3,cv373,21872,28,"here we are given great camera work , and some great scenes that are terrifically directed but sadly just don't work in this movie .",neg
3,cv373,21872,29,"the script written by andrew marlowe has a few witty lines , but again the movie is all style and no substance and by the ending finale climax i was ready to go home .",neg
3,cv373,21872,30,"only a few things work here and those are a few of the performances , the writing and visual style , but the storyline and the finished product don't work as well .",neg
3,cv373,21872,31,"the sad thing is that "" end of days "" had so many things going for it .",neg
3,cv373,21872,32,"the plot could have been more organized , the action scenes could have been more brainy and less mind-numbing .",neg
3,cv373,21872,33,"at times it seems like "" armageddon "" and started to get old and tiresome .",neg
3,cv373,21872,34,"hollywood is running out of ideas bad , and like i've always said before needs new ones .",neg
